1541054751500, Procedure Started
1541054848497, Stimulus Disappear: (644.799460108884, 264.1256511468176), (-4.7693339559613435, -14.678500599553146)
1541054848590, Stimulus Appear: (645.600575539347, 266.7376568387896), (-4.669761813329416, -14.372049055413594)
1541054848686, Stimulus Disappear: (646.394560308045, 269.32008712970924), (-4.571048051237419, -14.068239334930421)
1541054848797, Stimulus Appear: (647.319449614914, 272.32054579760404), (-4.456025058886743, -13.71423496497611)
1541054848894, Stimulus Disappear: (648.1267653445591, 274.93295190086343), (-4.355594535714886, -13.405141597180187)
1541054848990, Stimulus Appear: (648.9131733115919, 277.47191857766364), (-4.25773915416282, -13.103973700353393)
1541054849086, Stimulus Disappear: (649.7062770096901, 280.02686975763504), (-4.159025392070822, -12.800163979870216)
1541054849197, Stimulus Appear: (650.6301649113854, 282.9961984875737), (-4.0440023997201475, -12.44615960991591)
1541054849294, Stimulus Disappear: (651.4366284648559, 285.58219893200305), (-3.9435718765482886, -12.137066242119985)
1541054849390, Stimulus Appear: (652.2222259790459, 288.0961252940599), (-3.845716494996223, -11.835898345293185)
1541054849485, Stimulus Disappear: (653.0131542020508, 290.6221028515726), (-3.74717440901221, -11.532616989541285)
1541054849597, Stimulus Appear: (653.9361380861747, 293.5636605166008), (-3.632151416661536, -11.178612619586978)
1541054849694, Stimulus Disappear: (654.7363259601915, 296.10865670278935), (-3.5324075979216243, -10.871632710716156)
1541054849790, Stimulus Appear: (655.5267041282293, 298.61785155311867), (-3.4338655119376114, -10.568351354964257)
1541054849885, Stimulus Disappear: (656.3182957203916, 301.126453747111), (-3.3351517498456147, -10.264541634481084)
1541054849998, Stimulus Appear: (657.2404718442274, 304.04345976006795), (-3.2201287574949404, -9.910537264526774)
1541054850094, Stimulus Disappear: (658.0399810527105, 306.56788111621427), (-3.1203849387550253, -9.603557355655951)
1541054850190, Stimulus Appear: (658.8297085951531, 309.0573965332423), (-3.021842852771014, -9.300275999904052)
1541054850285, Stimulus Disappear: (659.6206682071249, 311.5469256192837), (-2.9231290906790175, -8.99646627942088)
1541054850382, Stimulus Appear: (660.4183647656517, 314.05387216429153), (-2.8235569480470897, -8.690014735281324)
1541054850494, Stimulus Disappear: (661.3396719326948, 316.9447394128242), (-2.7085339556964154, -8.33601036532702)
1541054850590, Stimulus Appear: (662.1288314553093, 319.41722460317555), (-2.6099918697124043, -8.032729009575121)
1541054850686, Stimulus Disappear: (662.921990810919, 321.89891227628823), (-2.510934755404435, -7.7278625596293935)
1541054850797, Stimulus Appear: (663.8428398368286, 324.7761110275379), (-2.3959117630537605, -7.37385818967509)
1541054850894, Stimulus Disappear: (664.639867543135, 327.26309943829295), (-2.2963396204218327, -7.0674066455355415)
1541054850990, Stimulus Appear: (665.4285407567702, 329.72111469814706), (-2.1977975344378216, -6.764125289783642)
1541054851085, Stimulus Disappear: (666.2184835899858, 332.18031974997723), (-2.099083772345825, -6.4603155693004695)
1541054851197, Stimulus Appear: (667.1388132000825, 335.04211511987137), (-1.9840607799951488, -6.106311199346159)
1541054851294, Stimulus Disappear: (667.9367861788468, 337.5206926871535), (-1.8843169612552355, -5.799331290475337)
1541054851390, Stimulus Appear: (668.7250552516142, 339.966759764015), (-1.7857748752712244, -5.4960499347234375)
1541054851485, Stimulus Disappear: (669.5146128642954, 342.4145914622392), (-1.6870611131792277, -5.192240214240265)
1541054851598, Stimulus Appear: (670.4345183738014, 345.2638829956665), (-1.5720381208285517, -4.838235844285954)
1541054851694, Stimulus Disappear: (671.2307723676388, 347.7280204472116), (-1.4724659781966256, -4.5317843001464055)
1541054851790, Stimulus Appear: (672.0200918693768, 350.16885348337433), (-1.373752216104629, -4.227974579663233)
1541054851885, Stimulus Disappear: (672.8107187118784, 352.6120136887192), (-1.274866777904645, -3.923636494448779)
1541054851982, Stimulus Appear: (673.6054022047069, 355.0661054663913), (-1.1754663113807027, -3.617713315040511)
1541054852094, Stimulus Disappear: (674.5262861938725, 357.9080765984498), (-1.060271642922043, -3.263180580354927)
1541054852190, Stimulus Appear: (675.315364463252, 360.34184355771396), (-0.9615578808300462, -2.959370859871754)
1541054852285, Stimulus Disappear: (676.103024905067, 362.77004733702097), (-0.8630157948460351, -2.656089504119855)
1541054852397, Stimulus Appear: (677.0237403213765, 365.60709045593194), (-0.7478211263873735, -2.3015567694342707)
1541054852494, Stimulus Disappear: (677.8195505041016, 368.0582333893781), (-0.6482489837554457, -1.9951052252947221)
1541054852590, Stimulus Appear: (678.6070973396414, 370.4831200869165), (-0.5497068977714346, -1.691823869542823)
1541054852685, Stimulus Disappear: (679.3959901518895, 372.91147130010904), (-0.4509931356794361, -1.38801414905965)
1541054852797, Stimulus Appear: (680.3151951101765, 375.7402508132302), (-0.33597014332876185, -1.0340097791053395)
1541054852894, Stimulus Disappear: (681.1122789375418, 378.19274861938436), (-0.2362263245888503, -0.7270298702345173)
1541054852990, Stimulus Appear: (681.8997480901769, 380.61537023856397), (-0.13768423860483736, -0.4237485144826181)
1541054853085, Remove Stimulus
1541054853100, Stimulus Disappear: (682.6899545000068, 383.04624253508257), (-0.038798800404853395, -0.11941042926816436)
1541054853182, Stimulus Appear: (683.0, 384.0), (0.0, 0.0)
1541054853294, Stimulus Disappear: (683.0, 384.0), (0.0, 0.0)
1541054853390, Stimulus Appear: (683.0, 384.0), (0.0, 0.0)
1541054853485, Stimulus Disappear: (683.0, 384.0), (0.0, 0.0)
1541054853582, Stimulus Appear: (683.0, 384.0), (0.0, 0.0)
1541054853694, Stimulus Disappear: (683.0, 384.0), (0.0, 0.0)
1541054853789, Stimulus Appear: (683.0, 384.0), (0.0, 0.0)
1541054853885, Stimulus Disappear: (683.0, 384.0), (0.0, 0.0)
1541054853982, Stimulus Appear: (683.0, 384.0), (0.0, 0.0)
1541054854110, Add: (683.0, 384.0), (22.500000000000004, 38.97114317029974), 0xffffffff
1541054854205, Stimulus Disappear: (871.5799463402157, 751.5906971405368), (22.38555555555556, 38.77291957787797)
1541054854302, Stimulus Appear: (870.075822099179, 747.9380532822007), (22.224444444444448, 38.49386694776965)
1541054854399, Stimulus Disappear: (868.5880723217621, 744.3447218255733), (22.064722222222226, 38.21721994378295)
1541054854510, Stimulus Appear: (866.8535991936601, 740.179672184714), (21.87805555555556, 37.89390379303676)
1541054854605, Stimulus Disappear: (865.3756612078995, 736.6508990198001), (21.718611111111116, 37.61773791427439)
1541054854701, Stimulus Appear: (863.8984298358191, 733.1421630954312), (21.55888888888889, 37.3410909102877)
1541054854816, Stimulus Disappear: (862.4090853050972, 729.6229730408382), (21.397500000000004, 37.061557154955054)
1541054854910, Stimulus Appear: (860.6956718019974, 725.5967496006922), (21.21138888888889, 36.73920325465751)
1541054855005, Stimulus Disappear: (859.2311959063474, 722.1742272600247), (21.051944444444448, 36.46303737589514)
1541054855101, Stimulus Appear: (857.7673107569187, 718.7700999925887), (20.892222222222227, 36.186390371908445)
1541054855199, Stimulus Disappear: (856.532437689939, 715.9115753574149), (20.757222222222225, 35.95256351288665)
1541054855310, Stimulus Appear: (854.5956441652605, 711.4519427655248), (20.545, 35.584983841502584)
1541054855405, Stimulus Disappear: (853.141524493801, 708.1224744891588), (20.38527777777778, 35.30833683751589)
1541054855502, Stimulus Appear: (851.6904143957553, 704.8157007005481), (20.22555555555556, 35.03168983352919)
1541054855599, Stimulus Disappear: (850.4687509647176, 702.0438700235252), (20.090833333333336, 34.79834409973172)
1541054855710, Stimulus Appear: (848.548567510377, 697.709172133537), (19.878611111111113, 34.43076442834766)
1541054855805, Stimulus Disappear: (847.1067948149757, 694.4718833425295), (19.71888888888889, 34.15411742436096)
1541054855902, Stimulus Appear: (845.6529009185224, 691.2222847982487), (19.557500000000005, 33.87458366902832)
1541054856000, Stimulus Disappear: (844.4514476910648, 688.5480669873785), (19.423888888888893, 33.643162436128144)
1541054856109, Stimulus Appear: (842.5496508315496, 684.335342598228), (19.21194444444445, 33.276063889968405)
1541054856205, Stimulus Disappear: (841.1196881265911, 681.1839699855349), (19.052222222222227, 32.99941688598171)
1541054856302, Stimulus Appear: (839.6800775169686, 678.0251517052324), (18.891111111111115, 32.72036425587339)
1541054856399, Stimulus Disappear: (838.488294389876, 675.4204741927788), (18.757500000000004, 32.48894302297322)
1541054856509, Stimulus Appear: (836.5991867726442, 671.310711974289), (18.54527777777778, 32.12136335158915)
1541054856605, Stimulus Disappear: (835.1829719840256, 668.2447440475678), (18.385833333333338, 31.845197472826783)
1541054856702, Stimulus Appear: (833.7521517087365, 665.1600242872798), (18.224444444444448, 31.56566371749414)
1541054856798, Stimulus Disappear: (832.5671509094364, 662.6149339264412), (18.090555555555557, 31.33376135936964)
1541054856909, Stimulus Appear: (830.6949984935777, 658.6115984773174), (17.878611111111113, 30.966662813209904)
1541054857006, Stimulus Disappear: (829.2773036100245, 655.5941817952676), (17.71777777777778, 30.68809130832591)
1541054857102, Stimulus Appear: (827.871917154671, 652.6147953476465), (17.55805555555556, 30.411444304339213)
1541054857198, Stimulus Disappear: (826.4616947048376, 649.6368359833766), (17.3975, 30.133353924679543)
1541054857309, Stimulus Appear: (824.8374005292536, 646.2211105557601), (17.212222222222223, 29.812443400054974)
1541054857405, Stimulus Disappear: (823.4276149808323, 643.2686938325835), (17.051111111111112, 29.533390769946656)
1541054857502, Stimulus Appear: (822.0348055508605, 640.3628174048661), (16.89166666666667, 29.257224891184286)
1541054857597, Stimulus Disappear: (820.6419277534415, 637.4675695983492), (16.731944444444448, 28.98057788719759)
1541054857709, Stimulus Appear: (819.0218629543579, 634.1134411723195), (16.545833333333338, 28.65822398690005)
1541054857806, Stimulus Disappear: (817.6195312149753, 631.221523567332), (16.384444444444448, 28.378690231567404)
1541054857902, Stimulus Appear: (816.2363742489104, 628.3793796381258), (16.225, 28.102524352805034)
1541054857997, Stimulus Disappear: (814.8530518038519, 625.5469156814202), (16.06527777777778, 27.825877348818338)
1541054858109, Stimulus Appear: (813.2439781190395, 622.2646286384843), (15.87916666666667, 27.503523448520795)
1541054858206, Stimulus Disappear: (811.8510536929793, 619.4338822736227), (15.71777777777778, 27.223989693188155)
1541054858302, Stimulus Appear: (810.477078479542, 616.6511616245032), (15.558333333333335, 26.94782381442578)
1541054858397, Stimulus Disappear: (809.1028425955466, 613.8772327311447), (15.398611111111114, 26.671176810439086)
1541054858510, Stimulus Appear: (807.4922978065356, 610.6379927145351), (15.211111111111112, 26.34641728401992)
1541054858606, Stimulus Disappear: (806.1226125380634, 607.8929580049231), (15.05138888888889, 26.069770280033225)
1541054858701, Stimulus Appear: (804.7573559956544, 605.1656021219032), (14.891944444444446, 25.793604401270855)
1541054858797, Stimulus Disappear: (803.3917454085466, 602.4462046377746), (14.732222222222223, 25.51695739728416)
1541054858910, Stimulus Appear: (801.7888189526066, 599.2651178434222), (14.544444444444448, 25.19171674564067)
1541054859006, Stimulus Disappear: (800.427528213882, 596.5726600229668), (14.384722222222225, 24.915069741653976)
1541054859101, Stimulus Appear: (799.070545037043, 593.8969038643022), (14.22527777777778, 24.638903862891603)
1541054859197, Stimulus Disappear: (797.7154751395713, 591.232952449327), (14.065833333333336, 24.362737984129232)
1541054859310, Stimulus Appear: (796.1196731401894, 588.1058736134618), (13.87777777777778, 24.03701620726142)
1541054859406, Stimulus Disappear: (794.7686867258792, 585.4669576812145), (13.718333333333335, 23.760850328499046)
1541054859501, Stimulus Appear: (793.417185733261, 582.8346490696542), (13.558611111111114, 23.484203324512354)
1541054859598, Stimulus Disappear: (792.0698464127893, 580.2179111866087), (13.399166666666668, 23.20803744574998)
1541054859710, Stimulus Appear: (790.4853717811485, 577.1500048518192), (13.21138888888889, 22.882796794106493)
1541054859806, Stimulus Disappear: (789.1395497948206, 574.5520234238681), (13.05166666666667, 22.606149790119797)
1541054859901, Stimulus Appear: (787.797802165174, 571.9689586362776), (12.892222222222223, 22.329983911357427)
1541054859998, Stimulus Disappear: (786.4414312184722, 569.3647874426708), (12.730833333333335, 22.050450156024784)
1541054860110, Stimulus Appear: (784.8794260494217, 566.3744399234379), (12.544722222222225, 21.72809625572724)
1541054860205, Stimulus Disappear: (783.5430265772018, 563.823211922673), (12.385277777777778, 21.45193037696487)
1541054860301, Stimulus Appear: (782.2059354791453, 561.2772101513153), (12.225555555555557, 21.175283372978175)
1541054860398, Stimulus Disappear: (780.8588528356471, 558.7186995531887), (12.064444444444446, 20.896230742869857)
1541054860510, Stimulus Appear: (779.3047529277437, 555.7749897066063), (11.878333333333336, 20.573876842572314)
1541054860605, Stimulus Disappear: (777.9727040179642, 553.2585743924717), (11.718611111111112, 20.29722983858562)
1541054860701, Stimulus Appear: (776.642194722888, 550.7511308276444), (11.558888888888891, 20.020582834598923)
1541054860798, Stimulus Disappear: (775.3016518520612, 548.230805701048), (11.39777777777778, 19.741530204490605)
1541054860910, Stimulus Appear: (773.7549829865638, 545.3303329237393), (11.21166666666667, 19.419176304193066)
1541054861006, Stimulus Disappear: (772.4269019279525, 542.8459808856031), (11.051666666666668, 19.14204817498204)
1541054861101, Stimulus Appear: (771.1025707642826, 540.3742482560257), (10.891944444444446, 18.865401170995348)
1541054861197, Stimulus Disappear: (769.7819591225547, 537.9149358773883), (10.732500000000002, 18.589235292232974)
1541054861310, Stimulus Appear: (768.2284581417982, 535.0287996475174), (10.544722222222225, 18.263994640589488)
1541054861406, Stimulus Disappear: (766.9085554459077, 532.5823807324438), (10.385000000000003, 17.98734763660279)
1541054861502, Stimulus Appear: (765.5900006897522, 530.1436201963534), (10.225277777777778, 17.710700632616092)
1541054861597, Stimulus Disappear: (764.2727713472486, 527.7123689505441), (10.065555555555557, 17.4340536286294)
1541054861710, Stimulus Appear: (762.72583251204, 524.8634672538483), (9.87777777777778, 17.108812976985913)
1541054861806, Stimulus Disappear: (761.4114094042945, 522.4480462866444), (9.718055555555559, 16.832165972999217)
1541054861901, Stimulus Appear: (760.1005234360794, 520.0438541217493), (9.558611111111112, 16.556000094236843)
1541054861997, Stimulus Disappear: (758.7885849168416, 517.6423713901254), (9.39888888888889, 16.27935309025015)
1541054862110, Stimulus Appear: (757.2477476396559, 514.8277015746153), (9.211111111111112, 15.954112438606657)
1541054862206, Stimulus Disappear: (755.9406900523724, 512.4448994664898), (9.051666666666668, 15.677946559844287)
1541054862301, Stimulus Appear: (754.6347908696856, 510.0685357998276), (8.892222222222223, 15.401780681081917)
1541054862398, Stimulus Disappear: (753.3277562265483, 507.6943509334663), (8.7325, 15.12513367709522)
1541054862510, Stimulus Appear: (751.7925673840618, 504.9110403491142), (8.544722222222225, 14.799893025451734)
1541054862606, Stimulus Disappear: (750.4902071963669, 502.5542497488374), (8.385277777777778, 14.52372714668936)
1541054862701, Stimulus Appear: (749.1866488948929, 500.1992469370149), (8.225555555555557, 14.247080142702668)
1541054862798, Stimulus Disappear: (747.8705548601105, 497.82552772889585), (8.064166666666667, 13.967546387370021)
1541054862910, Stimulus Appear: (746.3541583150017, 495.0953275042132), (7.878055555555557, 13.645192487072478)
1541054863005, Stimulus Disappear: (745.0561214522439, 492.76225133298436), (7.718611111111111, 13.369026608310108)
1541054863101, Stimulus Appear: (743.7568045529467, 490.4304636162143), (7.558888888888889, 13.092379604323412)
1541054863198, Stimulus Disappear: (742.447162687624, 488.08369856539593), (7.39777777777778, 12.813326974215094)
1541054863310, Stimulus Appear: (740.9354890824379, 485.3792367828345), (7.211666666666668, 12.490973073917555)
1541054863405, Stimulus Disappear: (739.6391489674027, 483.0636195966189), (7.051944444444446, 12.21432606993086)
1541054863501, Stimulus Appear: (738.3437026312115, 480.75283796487884), (6.892222222222225, 11.937679065944163)
1541054863598, Stimulus Disappear: (737.0378756403436, 478.4267368860426), (6.731111111111112, 11.658626435835842)
1541054863710, Stimulus Appear: (735.530497496247, 475.7454949718421), (6.545, 11.336272535538303)
1541054863805, Stimulus Disappear: (734.2399964032436, 473.45324340267683), (6.385555555555555, 11.060106656775929)
1541054863902, Stimulus Appear: (732.9345757292378, 471.13743162986617), (6.224166666666669, 10.78057290144329)
1541054863998, Stimulus Disappear: (731.6434256676426, 468.8497680014613), (6.064444444444447, 10.503925897456593)
1541054864110, Stimulus Appear: (730.1421614885245, 466.19326360971473), (5.878611111111113, 10.182053122383376)
1541054864205, Stimulus Disappear: (728.8526394835679, 463.9143062916157), (5.718888888888891, 9.90540611839668)
1541054864302, Stimulus Appear: (727.5503926365694, 461.6154682967219), (5.557500000000001, 9.625872363064037)
1541054864398, Stimulus Disappear: (726.2645363875895, 459.34806042751944), (5.398055555555555, 9.349706484301663)
1541054864509, Stimulus Appear: (724.7644777457015, 456.7059749362916), (5.211944444444445, 9.027352584004124)
1541054864605, Stimulus Disappear: (723.4778237987712, 454.4422830944933), (5.052222222222223, 8.750705580017428)
1541054864702, Stimulus Appear: (722.1806238297179, 452.1623130110917), (4.891111111111112, 8.47165294990911)
1541054864798, Stimulus Disappear: (720.8952227652816, 449.9052610525045), (4.73138888888889, 8.195005945922414)
1541054864909, Stimulus Appear: (719.3981977504887, 447.2792540283499), (4.54527777777778, 7.872652045624875)
1541054865005, Stimulus Disappear: (718.1162878176542, 445.03276448827864), (4.385833333333334, 7.596486166862501)
1541054865102, Stimulus Appear: (716.8193018953223, 442.7618176600471), (4.224444444444444, 7.316952411529858)
1541054865198, Stimulus Disappear: (715.53847226707, 440.5210244293718), (4.065000000000001, 7.040786532767484)
1541054865309, Stimulus Appear: (714.0440664782801, 437.90882926900116), (3.8788888888888877, 6.718432632469941)
1541054865406, Stimulus Disappear: (712.7620800115797, 435.6697855387523), (3.7191666666666663, 6.441785628483245)
1541054865502, Stimulus Appear: (711.4671880479963, 433.40985576854234), (3.557777777777776, 6.162251873150602)
1541054865598, Stimulus Disappear: (710.1883425880991, 431.1794912916016), (3.3983333333333334, 5.886085994388239)
1541054865709, Stimulus Appear: (708.6961466696885, 428.5788989763321), (3.2122222222222234, 5.563732094090696)
1541054865806, Stimulus Disappear: (707.4048353908468, 426.32994671355783), (3.051111111111112, 5.284679463982371)
1541054865902, Stimulus Appear: (706.1250382051018, 424.1023815685715), (2.8913888888888906, 5.008032459995675)
1541054865997, Stimulus Disappear: (704.8456013544813, 421.8767006620973), (2.7316666666666656, 4.7313854560089865)
1541054866109, Stimulus Appear: (703.3574313220466, 419.2894000641456), (2.5458333333333343, 4.409512680935762)
1541054866206, Stimulus Disappear: (702.0653639099983, 417.04425585233736), (2.384444444444444, 4.129978925603126)
1541054866302, Stimulus Appear: (700.786938160621, 414.82385455297015), (2.2247222222222227, 3.853331921616423)
1541054866397, Stimulus Disappear: (699.5110119187276, 412.6087548815685), (2.06527777777778, 3.57716604285406)
1541054866509, Stimulus Appear: (698.0220128295394, 410.02486621752564), (1.8791666666666664, 3.254812142556517)
1541054866606, Stimulus Disappear: (696.7310641966912, 407.7855545895267), (1.7177777777777763, 2.9752783872238737)
1541054866702, Stimulus Appear: (695.4558834038891, 405.574337996549), (1.5583333333333336, 2.6991125084614964)
1541054866797, Stimulus Disappear: (694.1808956752179, 403.3641260960237), (1.3988888888888873, 2.422946629699126)
1541054866894, Stimulus Appear: (692.8860941177088, 401.12018144008664), (1.2369444444444433, 2.1424506239178385)
1541054867012, Stimulus Disappear: (691.4027066381799, 398.55007883933683), (1.0513888888888907, 1.8210589740689471)
1541054867102, Stimulus Appear: (690.1259810377717, 396.33852999629505), (0.8916666666666693, 1.5444119700822512)
1541054867197, Stimulus Disappear: (688.851586333935, 394.1314016185813), (0.732222222222223, 1.268246091319881)
1541054867310, Stimulus Appear: (687.3508459867284, 391.5326619325543), (0.5444444444444443, 0.9430054396763907)
1541054867406, Stimulus Disappear: (686.078843217403, 389.3302709721047), (0.3852777777777803, 0.6673206861383463)
1541054867502, Stimulus Appear: (684.7935692491767, 387.1050687007033), (0.224444444444444, 0.3887491812543473)
1541054867598, Remove Stimulus
1541054867661, Stimulus Disappear: (683.5194223237454, 384.8992275512795), (0.06500000000000128, 0.11258330249197712)
1541054867709, Stimulus Appear: (683.0, 384.0), (0.0, 0.0)
1541054867806, Stimulus Disappear: (683.0, 384.0), (0.0, 0.0)
1541054867902, Stimulus Appear: (683.0, 384.0), (0.0, 0.0)
1541054867998, Stimulus Disappear: (683.0, 384.0), (0.0, 0.0)
1541054868109, Stimulus Appear: (683.0, 384.0), (0.0, 0.0)
1541054868206, Stimulus Disappear: (683.0, 384.0), (0.0, 0.0)
1541054868302, Stimulus Appear: (683.0, 384.0), (0.0, 0.0)
1541054868397, Stimulus Disappear: (683.0, 384.0), (0.0, 0.0)
1541054868509, Stimulus Appear: (683.0, 384.0), (0.0, 0.0)
1541054868622, Add: (683.0, 384.0), (-4.7037808470444, 44.753485291572304), 0xffffffff
1541054868717, Stimulus Disappear: (645.5179754006607, 834.1471574475075), (-4.68002965733525, 44.52750781645807)
1541054868814, Stimulus Appear: (645.7861151504854, 829.1901344025646), (-4.646696691826565, 44.21036583426841)
1541054868909, Stimulus Disappear: (646.0560978477897, 824.2522197371859), (-4.613131440843952, 43.891013803422375)
1541054869021, Stimulus Appear: (646.369021642519, 818.5941793927293), (-4.574223623960992, 43.520830653479734)
1541054869118, Stimulus Disappear: (646.6403504122625, 813.7436589703783), (-4.540484158872933, 43.19982108614143)
1541054869214, Stimulus Appear: (646.9083852413788, 809.0014417762982), (-4.507151193364248, 42.882679103951766)
1541054869309, Stimulus Disappear: (647.1768623832738, 804.2995948241479), (-4.473760156487081, 42.56498460959801)
1541054869422, Stimulus Appear: (647.4896657468165, 798.8809550083289), (-4.434852339604121, 42.19480145965537)
1541054869518, Stimulus Disappear: (647.7604241316757, 794.2412103715333), (-4.401170945884544, 41.87434440448115)
1541054869614, Stimulus Appear: (648.0288242081867, 789.6871634675542), (-4.367779909007377, 41.5566499101274)
1541054869709, Stimulus Disappear: (648.2967336705676, 785.1854726015247), (-4.334446943498691, 41.23950792793774)
1541054869822, Stimulus Appear: (648.612220455175, 779.9395144229297), (-4.29519069840484, 40.86600970501054)
1541054869918, Stimulus Disappear: (648.880545335309, 775.523714300193), (-4.2617996615276725, 40.54831521065679)
1541054870013, Stimulus Appear: (649.1483803189876, 771.1571836790034), (-4.228466696018987, 40.23117322846713)
1541054870109, Stimulus Disappear: (649.4166588141446, 766.8238563356338), (-4.19507565914182, 39.913478734113376)
1541054870222, Stimulus Appear: (649.7320316923609, 761.7804839179886), (-4.1558194140479685, 39.53998051118618)
1541054870318, Stimulus Disappear: (649.9997940603798, 757.540529709242), (-4.122486448539283, 39.22283852899652)
1541054870413, Stimulus Appear: (650.2680004004486, 753.3314288280276), (-4.089095411662116, 38.90514403464276)
1541054870509, Stimulus Disappear: (650.535718005255, 749.167054151212), (-4.055762446153431, 38.5880020524531)
1541054870622, Stimulus Appear: (650.851447156541, 744.3024297113498), (-4.016448129691097, 38.21395131736181)
1541054870718, Stimulus Disappear: (651.1191168626223, 740.2169388795023), (-3.9831151641824123, 37.89680933517215)
1541054870813, Stimulus Appear: (651.3867648834932, 736.1665022010475), (-3.949782198673727, 37.57966735298249)
1541054870910, Stimulus Disappear: (651.6548576325782, 732.1434583472562), (-3.91639116179656, 37.26197285862874)
1541054871022, Stimulus Appear: (651.970014111703, 727.4569321679261), (-3.8771349167027083, 36.88847463570154)
1541054871118, Stimulus Disappear: (652.2380605559792, 723.506569533987), (-3.843743879825541, 36.57078014134779)
1541054871213, Stimulus Appear: (652.5056198970511, 719.5953603499324), (-3.810410914316856, 36.25363815915813)
1541054871310, Stimulus Disappear: (652.7764210432589, 715.668655671015), (-3.776671449228797, 35.932628591819814)
1541054871422, Stimulus Appear: (653.0886785126825, 711.1798329104192), (-3.737763632345837, 35.56244544187717)
1541054871517, Stimulus Disappear: (653.3561725681177, 707.3670513372548), (-3.704430666837152, 35.24530345968752)
1541054871613, Stimulus Appear: (653.6241124380873, 703.5774137826481), (-3.671039629959985, 34.92760896533376)
1541054871710, Stimulus Disappear: (653.8943619220076, 699.7844383514465), (-3.6373582362404075, 34.607151910159544)
1541054871822, Stimulus Appear: (654.2065215412761, 695.439165557199), (-3.598450419357448, 34.236968760216904)
1541054871917, Stimulus Disappear: (654.4743984529116, 691.7403816398249), (-3.565059382480281, 33.91927426586315)
1541054872013, Stimulus Appear: (654.7417900903695, 688.075439946984), (-3.531726416971596, 33.60213228367349)
1541054872110, Stimulus Disappear: (655.0124230483357, 684.3931547812836), (-3.497986951883537, 33.281122716335176)
1541054872222, Stimulus Appear: (655.3244885142971, 680.1802709109529), (-3.459079135000577, 32.91093956639254)
1541054872317, Stimulus Disappear: (655.5918197367172, 676.5989594120031), (-3.425746169491892, 32.59379758420288)
1541054872413, Stimulus Appear: (655.8595980249635, 673.0367341741852), (-3.3923551326147248, 32.27610308984913)
1541054872510, Stimulus Disappear: (656.1296860780596, 669.4687202760533), (-3.3586737388951478, 31.955646034674906)
1541054872622, Stimulus Appear: (656.4421267775573, 665.3718209933484), (-3.319707850643706, 31.584910372568178)
1541054872717, Stimulus Disappear: (656.7093813646644, 661.892966512246), (-3.2863748851350207, 31.267768390378514)
1541054872814, Stimulus Appear: (656.9794114183052, 658.4014208167458), (-3.2526934914154433, 30.947311335204294)
1541054872910, Stimulus Disappear: (657.2470958168432, 654.9630156890112), (-3.2193024545382767, 30.62961684085054)
1541054873021, Stimulus Appear: (657.558984209031, 650.9848837822642), (-3.1803946376553167, 30.259433690907905)
1541054873117, Stimulus Disappear: (657.8266308425303, 647.5946637327188), (-3.1470036007781497, 29.941739196554153)
1541054873214, Stimulus Appear: (658.0965874629462, 644.1968312382508), (-3.113322207058572, 29.62128214137993)
1541054873310, Stimulus Disappear: (658.3637344323531, 640.8553591766326), (-3.0799892415498875, 29.30414015919027)
1541054873421, Stimulus Appear: (658.6760052569434, 636.9754251523352), (-3.0410233532984456, 28.933404497083544)
1541054873517, Stimulus Disappear: (658.9431161814529, 633.678348578598), (-3.0076903877897605, 28.61626251489388)
1541054873614, Stimulus Appear: (659.2134679277244, 630.3612808501207), (-2.9739509227017016, 28.295252947555568)
1541054873710, Stimulus Disappear: (659.4810114591256, 627.0981113555218), (-2.9405598858245345, 27.977558453201812)
1541054873821, Stimulus Appear: (659.7922723944016, 623.3255822278387), (-2.9017101403100565, 27.60792781542327)
1541054873918, Stimulus Disappear: (660.0625728184629, 620.0698941384151), (-2.867970675221997, 27.286918248084955)
1541054874014, Stimulus Appear: (660.3296009496454, 616.8718596114671), (-2.8346377097133124, 26.969776265895295)
1541054874110, Stimulus Disappear: (660.597078863007, 613.6862653370065), (-2.8012466728361454, 26.652081771541543)
1541054874221, Stimulus Appear: (660.9087295494458, 609.9966367084651), (-2.7623388559531854, 26.281898621598906)
1541054874318, Stimulus Disappear: (661.1785002093548, 606.821601713844), (-2.728657462233608, 25.961441566424682)
1541054874414, Stimulus Appear: (661.445930338566, 603.6909623145988), (-2.6952664253564413, 25.64374707207093)
1541054874509, Stimulus Disappear: (661.7128807364969, 600.5823467862397), (-2.661933459847756, 25.32660508988127)
1541054874621, Stimulus Appear: (662.0244596383169, 596.9743478927196), (-2.6230256429647962, 24.956421939938632)
1541054874718, Stimulus Disappear: (662.2946339964855, 593.8631509968179), (-2.5892861778767373, 24.63541237260032)
1541054874814, Stimulus Appear: (662.5615391111345, 590.805098975389), (-2.555953212368052, 24.31827039041066)
1541054874909, Stimulus Disappear: (662.8288953185059, 587.7570195723613), (-2.522562175490885, 24.000575896056905)
1541054875021, Stimulus Appear: (663.140406115811, 584.2242625289573), (-2.483654358607925, 23.63039274611427)
1541054875118, Stimulus Disappear: (663.410057350223, 581.1821549188911), (-2.449972964888348, 23.309935690940048)
1541054875214, Stimulus Appear: (663.6773706152462, 578.1807117971719), (-2.416581928011181, 22.992241196586296)
1541054875309, Stimulus Disappear: (663.9442058730843, 575.1985422773098), (-2.383248962502496, 22.675099214396635)
